receipt_number,word,POS,tag,
3_25,222,CD,TELEPHONE_NUMBER,
3_25,4343,CD,TELEPHONE_NUMBER,
3_25,"March,20,2019,18:16",NNP,TIME,
3_25,Ref,NNP,INVOICE_NUMBER,
3_25,277804,CD,INVOICE_NUMBER,
3_25,User,NNP,USER,
3_25,sivaa,NN,USER,
3_25,dialog,NN,PRODUCT_NAME,
3_25,card:,JJ,PRODUCT_NAME,
3_25,49/=,CD,PRODUCT_NAME,
3_25,RD00002,NNPS,BATCH_CODE,
3_25,:,:,EXTRA,
3_25,1,CD,QTY,
3_25,x,$,EXTRA,
3_25,49,CD,UNIT_PRICE,
3_25,=,NNP,EXTRA,
3_25,49,CD,AMOUNT,
3_25,No,NNP,TOTAL_ITEMS,
3_25,of,IN,TOTAL_ITEMS,
3_25,item,NN,TOTAL_ITEMS,
3_25,:,:,TOTAL_ITEMS,
3_25,1,CD,TOTAL_ITEMS,
3_25,Total,NN,TOTAL,
3_25,:,:,TOTAL,
3_25,RS,JJ,TOTAL,
3_25,49,CD,TOTAL,
3_25,PAID,VBN,CASH,
3_25,By,IN,CASH,
3_25,CASH,NNP,CASH,
3_25,:,:,CASH,
3_25,RS,JJ,CASH,
3_25,50,CD,CASH,
3_25,Change,NN,BALANCE,
3_25,:,:,BALANCE,
3_25,RS,JJ,BALANCE,
3_25,1,CD,BALANCE,
3_25,Thank,NNP,EXTRA,
3_25,You,PRP,EXTRA,
3_25,For,IN,EXTRA,
3_25,Shopping,VBG,EXTRA,
3_25,Notice,NNP,EXTRA,
3_25,Any,NNP,EXTRA,
3_25,Discrepancy,NNP,EXTRA,
3_25,",",",",EXTRA,
3_25,return,VBP,EXTRA,
3_25,the,DT,EXTRA,
3_25,ittem,NN,EXTRA,
3_25,(,(,EXTRA,
3_25,exchangeable*,NN,EXTRA,
3_25,),),EXTRA,
3_25,&,CC,EXTRA,
3_25,bill,NN,EXTRA,
3_25,within,IN,EXTRA,
3_25,7day,CD,EXTRA,
3_25,s,NNS,EXTRA,
3_25,Designed,VBN,EXTRA,
3_25,by,IN,EXTRA,
3_25,NVM,NNP,EXTRA,
3_25,SOLUTIONS,NNP,EXTRA,
3_25,776843023,CD,EXTRA,
3_25,",",",",EXTRA,
3_25,113159693,CD,EXTRA,
3_12,Mega,NNP,SHOP_NAME,
3_12,Mall,NNP,SHOP_NAME,
3_12,Super,NNP,SHOP_NAME,
3_12,Market,NNP,SHOP_NAME,
3_12,114,CD,SHOP_ADDRESS,
3_12,",",",",SHOP_ADDRESS,
3_12,Navalar,NNP,SHOP_ADDRESS,
3_12,Road,NNP,SHOP_ADDRESS,
3_12,",",",",SHOP_ADDRESS,
3_12,Jaffna,NNP,SHOP_ADDRESS,
3_12,TEL,NNP,TELEPHONE_NUMBER,
3_12,:021,VBD,TELEPHONE_NUMBER,
3_12,222,CD,TELEPHONE_NUMBER,
3_12,4343,CD,TELEPHONE_NUMBER,
3_12,"March,20,2019,12:59",NNP,TIME,
3_12,Ref,NNP,INVOICE_NUMBER,
3_12,277662,CD,INVOICE_NUMBER,
3_12,User,NNP,USER,
3_12,sivaa,JJ,USER,
3_12,airtel,NN,PRODUCT_NAME,
3_12,card:100/=,JJ,PRODUCT_NAME,
3_12,RD00109,NNP,BATCH_CODE,
3_12,:,:,EXTRA,
3_12,1,CD,QTY,
3_12,x,$,EXTRA,
3_12,100,CD,UNIT_PRICE,
3_12,=,JJ,EXTRA,
3_12,100,CD,AMOUNT,
3_12,airtel,NN,PRODUCT_NAME,
3_12,card:50/=,JJ,PRODUCT_NAME,
3_12,RD00104,NNP,BATCH_CODE,
3_12,:,:,EXTRA,
3_12,1,CD,QTY,
3_12,x,$,EXTRA,
3_12,50,CD,UNIT_PRICE,
3_12,=,NNP,EXTRA,
3_12,50,CD,AMOUNT,
3_12,No,NNP,TOTAL_ITEMS,
3_12,of,IN,TOTAL_ITEMS,
3_12,item,NN,TOTAL_ITEMS,
3_12,:,:,TOTAL_ITEMS,
3_12,2,CD,TOTAL_ITEMS,
3_12,Total,NN,TOTAL,
3_12,:,:,TOTAL,
3_12,RS,JJ,TOTAL,
3_12,150,CD,TOTAL,
3_12,PAID,VBN,CASH,
3_12,By,IN,CASH,
3_12,CASH,NNP,CASH,
3_12,:,:,CASH,
3_12,RS,JJ,CASH,
3_12,150,CD,CASH,
3_12,Change,NN,BALANCE,
3_12,:,:,BALANCE,
3_12,RS,JJ,BALANCE,
3_12,0,CD,BALANCE,
3_12,Thank,NNP,EXTRA,
3_12,You,PRP,EXTRA,
3_12,For,IN,EXTRA,
3_12,Shopping,VBG,EXTRA,
3_12,Notice,NNP,EXTRA,
3_12,Any,NNP,EXTRA,
3_12,Discrepancy,NNP,EXTRA,
3_12,",",",",EXTRA,
3_12,return,VBP,EXTRA,
3_12,the,DT,EXTRA,
3_12,ittem,NN,EXTRA,
3_12,(,(,EXTRA,
3_12,exchangeable*,NN,EXTRA,
3_12,),),EXTRA,
3_12,&,CC,EXTRA,
3_12,bill,NN,EXTRA,
3_12,within,IN,EXTRA,
3_12,7day,CD,EXTRA,
3_12,s,NNS,EXTRA,
3_12,Designed,VBN,EXTRA,
3_12,by,IN,EXTRA,
3_12,NVM,NNP,EXTRA,
3_12,SOLUTIONS,NNP,EXTRA,
3_12,776843023,CD,EXTRA,
3_12,",",",",EXTRA,
3_12,113159693,CD,EXTRA,
20_183,Mega,NNP,SHOP_NAME,
20_183,Mall,NNP,SHOP_NAME,
20_183,Super,NNP,SHOP_NAME,
20_183,Market,NNP,SHOP_NAME,
20_183,114,CD,SHOP_ADDRESS,
20_183,",",",",SHOP_ADDRESS,
20_183,Navalar,NNP,SHOP_ADDRESS,
20_183,Road,NNP,SHOP_ADDRESS,
20_183,",",",",SHOP_ADDRESS,
20_183,Jaffna,NNP,SHOP_ADDRESS,
20_183,TEL,NNP,TELEPHONE_NUMBER,
20_183,:021,VBD,TELEPHONE_NUMBER,
20_183,222,CD,TELEPHONE_NUMBER,
20_183,4343,CD,TELEPHONE_NUMBER,
20_183,"April,04,2019,19:31",NNP,TIME,
20_183,Ref,NNP,INVOICE_NUMBER,
20_183,282289,CD,INVOICE_NUMBER,
20_183,User,NNP,USER,
20_183,sivaa,VBD,USER,
20_183,aquafina:bottled,JJ,PRODUCT_NAME,
20_183,drinking,NN,PRODUCT_NAME,
20_183,wate:1500ml,JJ,PRODUCT_NAME,
20_183,BV00917,NNP,BATCH_CODE,
20_183,:,:,EXTRA,
20_183,1,CD,QTY,
20_183,x,$,EXTRA,
20_183,60,CD,UNIT_PRICE,
20_183,=,JJ,EXTRA,
20_183,60,CD,AMOUNT,
20_183,choco:mo,JJ,PRODUCT_NAME,
20_183,biscuit:ritzbury:100g,JJ,PRODUCT_NAME,
20_183,RS00902,NN,BATCH_CODE,
20_183,:,:,EXTRA,
20_183,1,CD,QTY,
20_183,x,VBD,EXTRA,
20_183,120,CD,UNIT_PRICE,
20_183,120,CD,EXTRA,
20_183,No,NN,AMOUNT,
20_183,of,IN,TOTAL_ITEMS,
20_183,item,NN,TOTAL_ITEMS,
20_183,:2,JJ,TOTAL_ITEMS,
20_183,Total,NN,TOTAL_ITEMS,
20_183,:,:,TOTAL,
20_183,RS,JJ,TOTAL,
20_183,180,CD,TOTAL,
20_183,PAID,VBN,CASH,
20_183,By,IN,CASH,
20_183,CASH,NNP,CASH,
20_183,:,:,CASH,
20_183,RS,JJ,CASH,
20_183,500,CD,CASH,
20_183,Change,NN,BALANCE,
20_183,:,:,BALANCE,
20_183,RS,NNP,BALANCE,
20_183,320,CD,BALANCE,
20_183,BILL,NNP,DISCOUNT,
20_183,SAVING,NNP,DISCOUNT,
20_183,:10.00,NNP,DISCOUNT,
20_183,Thank,NNP,EXTRA,
20_183,You,PRP,EXTRA,
20_183,For,IN,EXTRA,
20_183,Shopping,VBG,EXTRA,
20_183,Notice,NNP,EXTRA,
20_183,Any,NNP,EXTRA,
20_183,Discrepancy,NNP,EXTRA,
20_183,",",",",EXTRA,
20_183,return,VBP,EXTRA,
20_183,the,DT,EXTRA,
20_183,ittem,NN,EXTRA,
20_183,(,(,EXTRA,
20_183,exchangeable*,NN,EXTRA,
20_183,),),EXTRA,
20_183,&,CC,EXTRA,
20_183,bill,NN,EXTRA,
20_183,within,IN,EXTRA,
20_183,7day,CD,EXTRA,
20_183,s,NNS,EXTRA,
20_183,Designed,VBN,EXTRA,
20_183,by,IN,EXTRA,
20_183,NVM,NNP,EXTRA,
20_183,SOLUTIONS,NNP,EXTRA,
20_183,776843023,CD,EXTRA,
20_183,",",",",EXTRA,
20_183,113159693,CD,EXTRA,
3_18,Mega,NNP,SHOP_NAME,
3_18,Mall,NNP,SHOP_NAME,
3_18,Super,NNP,SHOP_NAME,
3_18,Market,NNP,SHOP_NAME,
3_18,114,CD,SHOP_ADDRESS,
3_18,",",",",SHOP_ADDRESS,
3_18,Navalar,NNP,SHOP_ADDRESS,
3_18,Road,NNP,SHOP_ADDRESS,
3_18,",",",",SHOP_ADDRESS,
3_18,Jaffna,NNP,SHOP_ADDRESS,
3_18,TEL,NNP,TELEPHONE_NUMBER,
3_18,:021,VBD,TELEPHONE_NUMBER,
3_18,222,CD,TELEPHONE_NUMBER,
3_18,4343,CD,TELEPHONE_NUMBER,
3_18,"March,20,2019,12:03",NNP,TIME,
3_18,Ref,NNP,INVOICE_NUMBER,
3_18,277632,CD,INVOICE_NUMBER,
3_18,User,NNP,USER,
3_18,sivaa,VBD,USER,
3_18,balloon:7501:1pcs,JJ,PRODUCT_NAME,
3_18,BI00071,NNP,BATCH_CODE,
3_18,,,:,EXTRA
3_18,12,CD,QTY,
3_18,x,$,EXTRA,
3_18,6,CD,UNIT_PRICE,
3_18,=,NNP,EXTRA,
3_18,72,CD,AMOUNT,
3_18,No,NNP,TOTAL_ITEMS,
3_18,of,IN,TOTAL_ITEMS,
3_18,item,NN,TOTAL_ITEMS,
3_18,:,:,TOTAL_ITEMS,
3_18,1,CD,TOTAL_ITEMS,
3_18,Total,NN,TOTAL,
3_18,:,:,TOTAL,
3_18,RS,JJ,TOTAL,
3_18,72,CD,TOTAL,
3_18,PAID,VBN,CASH,
3_18,By,IN,CASH,
3_18,CASH,NNP,CASH,
3_18,:,:,CASH,
3_18,RS,JJ,CASH,
3_18,100,CD,CASH,
3_18,Change,NN,BALANCE,
3_18,:,:,BALANCE,
3_18,RS,JJ,BALANCE,
3_18,28,CD,BALANCE,
3_18,Thank,NNP,EXTRA,
3_18,You,PRP,EXTRA,
3_18,For,IN,EXTRA,
3_18,Shopping,VBG,EXTRA,
3_18,Notice,NNP,EXTRA,
3_18,Any,NNP,EXTRA,
3_18,Discrepancy,NNP,EXTRA,
3_18,",",",",EXTRA,
3_18,return,VBP,EXTRA,
3_18,the,DT,EXTRA,
3_18,ittem,NN,EXTRA,
3_18,(,(,EXTRA,
3_18,exchangeable*,NN,EXTRA,
3_18,),),EXTRA,
3_18,&,CC,EXTRA,
3_18,bill,NN,EXTRA,
3_18,within,IN,EXTRA,
3_18,7day,CD,EXTRA,
3_18,s,NNS,EXTRA,
3_18,Designed,VBN,EXTRA,
3_18,by,IN,EXTRA,
3_18,NVM,NNP,EXTRA,
3_18,SOLUTIONS,NNP,EXTRA,
3_18,776843023,CD,EXTRA,
3_18,",",",",EXTRA,
3_18,113159693,CD,EXTRA,
20_201,Mega,NNP,SHOP_NAME,
20_201,Mall,NNP,SHOP_NAME,
20_201,Super,NNP,SHOP_NAME,
20_201,Market,NNP,SHOP_NAME,
20_201,114,CD,SHOP_ADDRESS,
20_201,",",",",SHOP_ADDRESS,
20_201,Navalar,NNP,SHOP_ADDRESS,
20_201,Road,NNP,SHOP_ADDRESS,
20_201,",",",",SHOP_ADDRESS,
20_201,Jaffna,NNP,SHOP_ADDRESS,
20_201,TEL,NNP,TELEPHONE_NUMBER,
20_201,:021,VBD,TELEPHONE_NUMBER,
20_201,222,CD,TELEPHONE_NUMBER,
20_201,4343,CD,TELEPHONE_NUMBER,
20_201,"April,04,2019,19:30",NNP,TIME,
20_201,Ref,NNP,INVOICE_NUMBER,
20_201,282286,CD,INVOICE_NUMBER,
20_201,User,NNP,USER,
20_201,sivaa,JJ,USER,
20_201,airtel,NN,PRODUCT_NAME,
20_201,card:50/=,JJ,PRODUCT_NAME,
20_201,RD00104,NNP,BATCH_CODE,
20_201,:,:,EXTRA,
20_201,1,CD,QTY,
20_201,x,$,EXTRA,
20_201,50,CD,UNIT_PRICE,
20_201,=,NNP,EXTRA,
20_201,50,CD,AMOUNT,
20_201,No,NNP,TOTAL_ITEMS,
20_201,of,IN,TOTAL_ITEMS,
20_201,item,NN,TOTAL_ITEMS,
20_201,:,:,TOTAL_ITEMS,
20_201,1,CD,TOTAL_ITEMS,
20_201,Total,NN,TOTAL,
20_201,:,:,TOTAL,
20_201,RS,JJ,TOTAL,
20_201,50,CD,TOTAL,
20_201,PAID,VBN,CASH,
20_201,By,IN,CASH,
20_201,CASH,NNP,CASH,
20_201,:,:,CASH,
20_201,RS,JJ,CASH,
20_201,100,CD,CASH,
20_201,Change,NN,BALANCE,
20_201,:,:,BALANCE,
20_201,RS,JJ,BALANCE,
20_201,50,CD,BALANCE,
20_201,Thank,NNP,EXTRA,
20_201,You,PRP,EXTRA,
20_201,For,IN,EXTRA,
20_201,Shopping,VBG,EXTRA,
20_201,Notice,NNP,EXTRA,
20_201,Any,NNP,EXTRA,
20_201,Discrepancy,NNP,EXTRA,
20_201,",",",",EXTRA,
20_201,return,VBP,EXTRA,
20_201,the,DT,EXTRA,
20_201,ittem,NN,EXTRA,
20_201,(,(,EXTRA,
20_201,exchangeable*,NN,EXTRA,
20_201,),),EXTRA,
20_201,&,CC,EXTRA,
20_201,bill,NN,EXTRA,
20_201,within,IN,EXTRA,
20_201,7day,CD,EXTRA,
20_201,s,NNS,EXTRA,
20_201,Designed,VBN,EXTRA,
20_201,by,IN,EXTRA,
20_201,NVM,NNP,EXTRA,
20_201,SOLUTIONS,NNP,EXTRA,
20_201,776843023,CD,EXTRA,
20_201,",",",",EXTRA,
20_201,113159693,CD,EXTRA,
20_152,Mega,NNP,SHOP_NAME,
20_152,Mall,NNP,SHOP_NAME,
20_152,Super,NNP,SHOP_NAME,
20_152,Market,NNP,SHOP_NAME,
20_152,114,CD,SHOP_ADDRESS,
20_152,",",",",SHOP_ADDRESS,
20_152,Navalar,NNP,SHOP_ADDRESS,
20_152,Road,NNP,SHOP_ADDRESS,
20_152,",",",",SHOP_ADDRESS,
20_152,Jaffna,NNP,SHOP_ADDRESS,
20_152,TEL,NNP,TELEPHONE_NUMBER,
20_152,:021,VBD,TELEPHONE_NUMBER,
20_152,222,CD,TELEPHONE_NUMBER,
20_152,4343,CD,TELEPHONE_NUMBER,
20_152,"April,03,2019,19:19",NNP,TIME,
20_152,Ref,NNP,INVOICE_NUMBER,
20_152,281999,CD,INVOICE_NUMBER,
20_152,User,NNP,USER,
20_152,sivaa,NN,USER,
20_152,dialog,NN,PRODUCT_NAME,
20_152,card:50/=,JJ,PRODUCT_NAME,
20_152,RD00003,NNP,BATCH_CODE,
20_152,:,:,EXTRA,
20_152,1,CD,QTY,
20_152,x,$,EXTRA,
20_152,50,CD,UNIT_PRICE,
20_152,=,NNP,EXTRA,
20_152,50,CD,AMOUNT,
20_152,No,NNP,TOTAL_ITEMS,
20_152,of,IN,TOTAL_ITEMS,
20_152,item,NN,TOTAL_ITEMS,
20_152,:,:,TOTAL_ITEMS,
20_152,1,CD,TOTAL_ITEMS,
20_152,Total,NN,TOTAL,
20_152,:,:,TOTAL,
20_152,RS,JJ,TOTAL,
20_152,50,CD,TOTAL,
20_152,PAID,VBN,CASH,
20_152,By,IN,CASH,
20_152,CASH,NNP,CASH,
20_152,:,:,CASH,
20_152,RS,JJ,CASH,
20_152,500,CD,CASH,
20_152,Change,NN,BALANCE,
20_152,:,:,BALANCE,
20_152,RS,JJ,BALANCE,
20_152,450,CD,BALANCE,
20_152,Thank,NNP,EXTRA,
20_152,You,PRP,EXTRA,
20_152,For,IN,EXTRA,
20_152,Shopping,VBG,EXTRA,
20_152,Notice,NNP,EXTRA,
20_152,Any,NNP,EXTRA,
20_152,Discrepancy,NNP,EXTRA,
20_152,",",",",EXTRA,
20_152,return,VBP,EXTRA,
20_152,the,DT,EXTRA,
20_152,ittem,NN,EXTRA,
20_152,(,(,EXTRA,
20_152,exchangeable*,NN,EXTRA,
20_152,),),EXTRA,
20_152,&,CC,EXTRA,
20_152,bill,NN,EXTRA,
20_152,within,IN,EXTRA,
20_152,7day,CD,EXTRA,
20_152,s,NNS,EXTRA,
20_152,Designed,VBN,EXTRA,
20_152,by,IN,EXTRA,
20_152,NVM,NNP,EXTRA,
20_152,SOLUTIONS,NNP,EXTRA,
20_152,776843023,CD,EXTRA,
20_152,",",",",EXTRA,
20_152,113159693,CD,EXTRA,
20_178,Mega,NNP,SHOP_NAME,
20_178,Mall,NNP,SHOP_NAME,
20_178,Super,NNP,SHOP_NAME,
20_178,Market,NNP,SHOP_NAME,
20_178,114,CD,SHOP_ADDRESS,
20_178,",",",",SHOP_ADDRESS,
20_178,Navalar,NNP,SHOP_ADDRESS,
20_178,Road,NNP,SHOP_ADDRESS,
20_178,",",",",SHOP_ADDRESS,
20_178,Jaffna,NNP,SHOP_ADDRESS,
20_178,TEL,NNP,TELEPHONE_NUMBER,
20_178,:021,VBD,TELEPHONE_NUMBER,
20_178,222,CD,TELEPHONE_NUMBER,
20_178,4343,CD,TELEPHONE_NUMBER,
20_178,"April,04,2019,16:07",NNP,TIME,
20_178,Ref,NNP,INVOICE_NUMBER,
20_178,282184,CD,INVOICE_NUMBER,
20_178,User,NNP,USER,
20_178,sivaa,JJ,USER,
20_178,munchee:nice,JJ,PRODUCT_NAME,
20_178,buscuit:100g,JJ,PRODUCT_NAME,
20_178,RS00238,NN,BATCH_CODE,
20_178,:,:,EXTRA,
20_178,1,CD,QTY,
20_178,x,$,EXTRA,
20_178,50,CD,UNIT_PRICE,
20_178,=,NNP,EXTRA,
20_178,50,CD,AMOUNT,
20_178,No,NNP,TOTAL_ITEMS,
20_178,of,IN,TOTAL_ITEMS,
20_178,item,NN,TOTAL_ITEMS,
20_178,:,:,TOTAL_ITEMS,
20_178,1,CD,TOTAL_ITEMS,
20_178,Total,NN,TOTAL,
20_178,:,:,TOTAL,
20_178,RS,JJ,TOTAL,
20_178,50,CD,TOTAL,
20_178,PAID,VBN,CASH,
20_178,By,IN,CASH,
20_178,CASH,NNP,CASH,
20_178,:,:,CASH,
20_178,RS,JJ,CASH,
20_178,100,CD,CASH,
20_178,Change,NN,BALANCE,
20_178,:,:,BALANCE,
20_178,RS,JJ,BALANCE,
20_178,50,CD,BALANCE,
20_178,Thank,NNP,EXTRA,
20_178,You,PRP,EXTRA,
20_178,For,IN,EXTRA,
20_178,Shopping,VBG,EXTRA,
20_178,Notice,NNP,EXTRA,
20_178,Any,NNP,EXTRA,
20_178,Discrepancy,NNP,EXTRA,
20_178,",",",",EXTRA,
20_178,return,VBP,EXTRA,
20_178,the,DT,EXTRA,
20_178,ittem,NN,EXTRA,
20_178,(,(,EXTRA,
20_178,exchangeable*,NN,EXTRA,
20_178,),),EXTRA,
20_178,&,CC,EXTRA,
20_178,bill,NN,EXTRA,
20_178,within,IN,EXTRA,
20_178,7day,CD,EXTRA,
20_178,s,NNS,EXTRA,
20_178,Designed,VBN,EXTRA,
20_178,by,IN,EXTRA,
20_178,NVM,NNP,EXTRA,
20_178,SOLUTIONS,NNP,EXTRA,
20_178,776843023,CD,EXTRA,
20_178,",",",",EXTRA,
20_178,113159693,CD,EXTRA,
3_31,Mega,NNP,SHOP_NAME,
3_31,Mall,NNP,SHOP_NAME,
3_31,Super,NNP,SHOP_NAME,
3_31,Market,NNP,SHOP_NAME,
3_31,114,CD,SHOP_ADDRESS,
3_31,",",",",SHOP_ADDRESS,
3_31,Navalar,NNP,SHOP_ADDRESS,
3_31,Road,NNP,SHOP_ADDRESS,
3_31,",",",",SHOP_ADDRESS,
3_31,Jaffna,NNP,SHOP_ADDRESS,
3_31,TEL,NNP,TELEPHONE_NUMBER,
3_31,:021,VBD,TELEPHONE_NUMBER,
3_31,222,CD,TELEPHONE_NUMBER,
3_31,4343,CD,TELEPHONE_NUMBER,
3_31,"March,22,2019,12:31",NNP,TIME,
3_31,Ref,NNP,INVOICE_NUMBER,
3_31,278249,CD,INVOICE_NUMBER,
3_31,User,NNP,USER,
3_31,sivaa,NN,USER,
3_31,favoured,VBD,PRODUCT_NAME,
3_31,drink:top,JJ,PRODUCT_NAME,
3_31,cool:185ml,JJ,PRODUCT_NAME,
3_31,RV00550,NN,BATCH_CODE,
3_31,:,:,EXTRA,
3_31,1,CD,QTY,
3_31,x,$,EXTRA,
3_31,20,CD,UNIT_PRICE,
3_31,=,JJ,EXTRA,
3_31,20,CD,AMOUNT,
3_31,fenuqreek:venthayam:m6582,JJ,PRODUCT_NAME,
3_31,MM00572,NNP,BATCH_CODE,
3_31,:,:,EXTRA,
3_31,0.1,CD,QTY,
3_31,x,$,EXTRA,
3_31,200,CD,UNIT_PRICE,
3_31,=,NNP,EXTRA,
3_31,20,CD,AMOUNT,
3_31,No,NNP,TOTAL_ITEMS,
3_31,of,IN,TOTAL_ITEMS,
3_31,item,NN,TOTAL_ITEMS,
3_31,:,:,TOTAL_ITEMS,
3_31,2,CD,TOTAL_ITEMS,
3_31,Total,NN,TOTAL,
3_31,:,:,TOTAL,
3_31,RS,JJ,TOTAL,
3_31,40,CD,TOTAL,
3_31,PAID,VBN,CASH,
3_31,By,IN,CASH,
3_31,CASH,NNP,CASH,
3_31,:,:,CASH,
3_31,RS,JJ,CASH,
3_31,100,CD,CASH,
3_31,Change,NN,BALANCE,
3_31,:,:,BALANCE,
3_31,RS,NNP,BALANCE,
3_31,60,CD,BALANCE,
3_31,BILL,NNP,DISCOUNT,
3_31,SAVING,NNP,DISCOUNT,
3_31,:,:,DISCOUNT,
3_31,1,CD,DISCOUNT,
3_31,Thank,NNP,EXTRA,
3_31,You,PRP,EXTRA,
3_31,For,IN,EXTRA,
3_31,Shopping,VBG,EXTRA,
3_31,Notice,NNP,EXTRA,
3_31,Any,NNP,EXTRA,
3_31,Discrepancy,NNP,EXTRA,
3_31,",",",",EXTRA,
3_31,return,VBP,EXTRA,
3_31,the,DT,EXTRA,
3_31,ittem,NN,EXTRA,
3_31,(,(,EXTRA,
3_31,exchangeable*,NN,EXTRA,
3_31,),),EXTRA,
3_31,&,CC,EXTRA,
3_31,bill,NN,EXTRA,
3_31,within,IN,EXTRA,
3_31,7day,CD,EXTRA,
3_31,s,NNS,EXTRA,
3_31,Designed,VBN,EXTRA,
3_31,by,IN,EXTRA,
3_31,NVM,NNP,EXTRA,
3_31,SOLUTIONS,NNP,EXTRA,
3_31,776843023,CD,EXTRA,
3_31,",",",",EXTRA,
3_31,113159693,CD,EXTRA,
20_170,Mega,NNP,SHOP_NAME,
20_170,Mall,NNP,SHOP_NAME,
20_170,Super,NNP,SHOP_NAME,
20_170,Market,NNP,SHOP_NAME,
20_170,114,CD,SHOP_ADDRESS,
20_170,",",",",SHOP_ADDRESS,
20_170,Navalar,NNP,SHOP_ADDRESS,
20_170,Road,NNP,SHOP_ADDRESS,
20_170,",",",",SHOP_ADDRESS,
20_170,Jaffna,NNP,SHOP_ADDRESS,
20_170,TEL,NNP,TELEPHONE_NUMBER,
20_170,:021,VBD,TELEPHONE_NUMBER,
20_170,222,CD,TELEPHONE_NUMBER,
20_170,4343,CD,TELEPHONE_NUMBER,
20_170,"April,04,2019,17:49",NNP,TIME,
20_170,Ref,NNP,INVOICE_NUMBER,
20_170,282230,CD,INVOICE_NUMBER,
20_170,User,NNP,USER,
20_170,sivaa,NN,USER,
20_170,green,JJ,PRODUCT_NAME,
20_170,tea:st/clairs:50bags,JJ,PRODUCT_NAME,
20_170,GY02172,NN,BATCH_CODE,
20_170,:,:,EXTRA,
20_170,1,CD,QTY,
20_170,x,$,EXTRA,
20_170,170,CD,UNIT_PRICE,
20_170,=,JJ,EXTRA,
20_170,170,CD,AMOUNT,
20_170,pecial,JJ,PRODUCT_NAME,
20_170,mixure:am,JJ,PRODUCT_NAME,
20_170,industries:250g:706,JJ,PRODUCT_NAME,
20_170,Sn00215,NN,BATCH_CODE,
20_170,:,:,EXTRA,
20_170,1,CD,QTY,
20_170,x,$,EXTRA,
20_170,100,CD,UNIT_PRICE,
20_170,=,NNP,EXTRA,
20_170,100,CD,AMOUNT,
20_170,No,NNP,TOTAL_ITEMS,
20_170,of,IN,TOTAL_ITEMS,
20_170,item,NN,TOTAL_ITEMS,
20_170,:,:,TOTAL_ITEMS,
20_170,2,CD,TOTAL_ITEMS,
20_170,Total,NN,TOTAL,
20_170,:,:,TOTAL,
20_170,RS,JJ,TOTAL,
20_170,270,CD,TOTAL,
20_170,PAID,VBN,CASH,
20_170,By,IN,CASH,
20_170,CASH,NNP,CASH,
20_170,:,:,CASH,
20_170,RS,JJ,CASH,
20_170,500,CD,CASH,
20_170,Change,NN,BALANCE,
20_170,:,:,BALANCE,
20_170,RS,JJ,BALANCE,
20_170,230,CD,BALANCE,
20_170,Thank,NNP,EXTRA,
20_170,You,PRP,EXTRA,
20_170,For,IN,EXTRA,
20_170,Shopping,VBG,EXTRA,
20_170,Notice,NNP,EXTRA,
20_170,Any,NNP,EXTRA,
20_170,Discrepancy,NNP,EXTRA,
20_170,",",",",EXTRA,
20_170,return,VBP,EXTRA,
20_170,the,DT,EXTRA,
20_170,ittem,NN,EXTRA,
20_170,(,(,EXTRA,
20_170,exchangeable*,NN,EXTRA,
20_170,),),EXTRA,
20_170,&,CC,EXTRA,
20_170,bill,NN,EXTRA,
20_170,within,IN,EXTRA,
20_170,7day,CD,EXTRA,
20_170,s,NNS,EXTRA,
20_170,Designed,VBN,EXTRA,
20_170,by,IN,EXTRA,
20_170,NVM,NNP,EXTRA,
20_170,SOLUTIONS,NNP,EXTRA,
20_170,776843023,CD,EXTRA,
20_170,",",",",EXTRA,
20_170,113159693,CD,EXTRA,
20_182,Mega,NNP,SHOP_NAME,
20_182,Mall,NNP,SHOP_NAME,
20_182,Super,NNP,SHOP_NAME,
20_182,Market,NNP,SHOP_NAME,
20_182,114,CD,SHOP_ADDRESS,
20_182,",",",",SHOP_ADDRESS,
20_182,Navalar,NNP,SHOP_ADDRESS,
20_182,Road,NNP,SHOP_ADDRESS,
20_182,",",",",SHOP_ADDRESS,
20_182,Jaffna,NNP,SHOP_ADDRESS,
20_182,TEL,NNP,TELEPHONE_NUMBER,
20_182,:021,VBD,TELEPHONE_NUMBER,
20_182,222,CD,TELEPHONE_NUMBER,
20_182,4343,CD,TELEPHONE_NUMBER,
20_182,"April,04,2019,19:30",NNP,TIME,
20_182,Ref,NNP,INVOICE_NUMBER,
20_182,282288,CD,INVOICE_NUMBER,
20_182,User,NNP,USER,
20_182,sivaa,NN,USER,
20_182,bottled,VBD,PRODUCT_NAME,
20_182,drinking,VBG,PRODUCT_NAME,
20_182,water:nature,JJ,PRODUCT_NAME,
20_182,pure:20l,JJ,PRODUCT_NAME,
20_182,BV00415,NNP,BATCH_CODE,
20_182,:,:,EXTRA,
20_182,1,CD,QTY,
20_182,x,$,EXTRA,
20_182,220,CD,UNIT_PRICE,
20_182,=,NNP,EXTRA,
20_182,220,CD,AMOUNT,
20_182,No,NNP,TOTAL_ITEMS,
20_182,of,IN,TOTAL_ITEMS,
20_182,item,NN,TOTAL_ITEMS,
20_182,:,:,TOTAL_ITEMS,
20_182,1,CD,TOTAL_ITEMS,
20_182,Total,NN,TOTAL,
20_182,:,:,TOTAL,
20_182,RS,JJ,TOTAL,
20_182,220,CD,TOTAL,
